time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,spike
12440,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12441,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12442,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12443,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12444,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12445,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12446,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12447,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12448,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12449,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12450,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12451,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12452,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12453,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12454,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12455,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12456,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12457,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12458,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12459,0.00028,1e-05,-5e-05,-6e-05,2e-05,-6e-05,6e-05,0.00058,0,0
12460,-6e-05,6e-05,2e-05,6e-05,0.00014,0.00015,3e-05,-0.00055,0,0
12461,-6e-05,6e-05,2e-05,6e-05,0.00014,0.00015,3e-05,-0.00055,0,0
12462,-6e-05,6e-05,2e-05,6e-05,0.00014,0.00015,3e-05,-0.00055,0,0
12463,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12464,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12465,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12466,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12467,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12468,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12469,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12470,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12471,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12472,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12473,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12474,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12475,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12476,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12477,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12479,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12480,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12481,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12482,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12483,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12484,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12485,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12486,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12488,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12489,-9e-05,-8e-05,-4e-05,-3e-05,-5e-05,-5e-05,-0.00014,-0.00021,0,0
12490,-0.00023,-0.00013,-0.0001,-0.00015,-0.00028,-0.00018,-0.00037,-0.00014,0,0
12491,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12492,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12493,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12494,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12495,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12496,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12497,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12498,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12499,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12500,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12501,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12502,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12503,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12504,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12505,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12506,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12507,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12508,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12509,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12510,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12511,3e-05,3e-05,1e-05,-4e-05,-0.00011,1e-05,9e-05,-1e-05,0,0
12512,3e-05,-0.00019,-3e-05,0.00013,0.00041,0.00013,0.00017,0.00024,0,0
12513,3e-05,-0.00019,-3e-05,0.00013,0.00041,0.00013,0.00017,0.00024,0,0
12514,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12515,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12516,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12517,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12518,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12519,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12520,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12521,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12522,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12523,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12524,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12525,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12526,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12527,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12528,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12529,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12530,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12531,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12532,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12533,0.00014,0.0002,7e-05,7e-05,0.00014,1e-05,-8e-05,-0.00013,0,0
12534,-0.00049,-0.0009,-0.00021,-6e-05,-8e-05,2e-05,0.00022,8e-05,0,0
12535,-0.00049,-0.0009,-0.00021,-6e-05,-8e-05,2e-05,0.00022,8e-05,0,0
12536,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12538,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12539,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12540,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12541,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12542,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12543,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12544,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12545,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12546,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12547,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12548,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12549,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12550,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12551,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12552,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12553,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12554,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12555,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12556,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12557,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12558,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12559,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12560,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12561,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12562,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12563,0.0001,-0.00011,-2e-05,1e-05,5e-05,2e-05,-7e-05,-3e-05,0,0
12564,8e-05,0.00018,3e-05,-4e-05,-5e-05,-6e-05,-0.0001,-0.0001,0,0
12565,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12567,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12568,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12569,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12570,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12571,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12572,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12573,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12574,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12575,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12576,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12577,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12578,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12579,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12580,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12581,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12582,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12583,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12584,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12585,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12586,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12588,-0.00012,-0.00027,-2e-05,-5e-05,-0.0001,-5e-05,-0.00011,-0.0001,0,0
12589,0.00011,0.00025,-2e-05,-8e-05,-0.00025,-0.00017,-0.00011,8e-05,0,0
12590,0.00011,0.00025,-2e-05,-8e-05,-0.00025,-0.00017,-0.00011,8e-05,0,0
12591,7e-05,0.00012,5e-05,0.0001,5e-05,0.00013,-7e-05,4e-05,0,0
12592,7e-05,0.00012,5e-05,0.0001,5e-05,0.00013,-7e-05,4e-05,0,0
12593,7e-05,0.00012,5e-05,0.0001,5e-05,0.00013,-7e-05,4e-05,0,0
12594,7e-05,0.00012,5e-05,0.0001,5e-05,0.00013,-7e-05,4e-05,0,0
12595,0.00044,0.00021,8e-05,0.0,-2e-05,5e-05,4e-05,0.00026,0,0
12596,-0.00014,-0.00051,-0.00011,-8e-05,-8e-05,-0.0001,-0.00031,-0.00023,0,0
12597,0.00015,0.00032,4e-05,-1e-05,-4e-05,3e-05,0.00021,-9e-05,0,0
12598,0.00015,0.00032,4e-05,-1e-05,-4e-05,3e-05,0.00021,-9e-05,0,0
12599,0.00015,0.00032,4e-05,-1e-05,-4e-05,3e-05,0.00021,-9e-05,0,0
12600,0.00015,0.00032,4e-05,-1e-05,-4e-05,3e-05,0.00021,-9e-05,0,0
12601,8e-05,-2e-05,-6e-05,-3e-05,1e-05,0.0001,0.0,-6e-05,0,0
12602,8e-05,-2e-05,-6e-05,-3e-05,1e-05,0.0001,0.0,-6e-05,0,0
12603,8e-05,-2e-05,-6e-05,-3e-05,1e-05,0.0001,0.0,-6e-05,0,0
12604,8e-05,-2e-05,-6e-05,-3e-05,1e-05,0.0001,0.0,-6e-05,0,0
12605,8e-05,-2e-05,-6e-05,-3e-05,1e-05,0.0001,0.0,-6e-05,0,0
12606,8e-05,-2e-05,-6e-05,-3e-05,1e-05,0.0001,0.0,-6e-05,0,0
12607,8e-05,-2e-05,-6e-05,-3e-05,1e-05,0.0001,0.0,-6e-05,0,0
12608,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12609,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12610,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12611,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12612,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12613,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12614,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12615,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12616,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12617,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12618,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12619,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12620,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12621,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12622,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12623,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12624,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12625,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12626,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12627,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12628,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12629,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12630,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12631,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12632,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12633,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12634,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12635,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12636,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12638,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12639,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12640,-0.00012,-0.00015,-1e-05,4e-05,0.00011,2e-05,0.00019,-5e-05,0,0
12641,0.0,-0.00013,-9e-05,-0.00011,-0.00022,-0.0001,2e-05,0.00011,0,0
12642,0.0,-0.00013,-9e-05,-0.00011,-0.00022,-0.0001,2e-05,0.00011,0,0
12643,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12644,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12645,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12646,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12647,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12648,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12649,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12650,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12651,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12652,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12653,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12654,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12655,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12656,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12657,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12658,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12659,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12660,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12661,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12662,9e-05,0.00015,-8e-05,-0.0001,-0.00015,-0.00013,-9e-05,0.00018,0,0
12663,-1e-05,-0.00015,2e-05,-1e-05,-4e-05,-2e-05,-4e-05,-6e-05,0,0
12664,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12665,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12666,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12667,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12668,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12669,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12670,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12671,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12672,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12673,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12674,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12675,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12676,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12677,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12678,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12679,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12680,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12681,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12682,-7e-05,8e-05,-3e-05,-8e-05,-0.00019,-0.0002,-0.00011,-7e-05,0,0
12683,3e-05,0.00014,2e-05,5e-05,8e-05,-0.0001,-0.00028,1e-05,0,0
12684,3e-05,0.00014,2e-05,5e-05,8e-05,-0.0001,-0.00028,1e-05,0,0
12685,3e-05,0.00014,2e-05,5e-05,8e-05,-0.0001,-0.00028,1e-05,0,0
12686,3e-05,0.00014,2e-05,5e-05,8e-05,-0.0001,-0.00028,1e-05,0,0
12688,3e-05,0.00014,2e-05,5e-05,8e-05,-0.0001,-0.00028,1e-05,0,0
12689,3e-05,0.00014,2e-05,5e-05,8e-05,-0.0001,-0.00028,1e-05,0,0
12690,3e-05,0.00014,2e-05,5e-05,8e-05,-0.0001,-0.00028,1e-05,0,0
12691,3e-05,0.00014,2e-05,5e-05,8e-05,-0.0001,-0.00028,1e-05,0,0
12692,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12693,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12694,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12695,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12696,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12697,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12698,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12699,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12700,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12701,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12702,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12703,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12704,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12705,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12706,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12707,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12708,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12709,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12710,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12711,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12713,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12714,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12715,7e-05,0.00022,-3e-05,-5e-05,-4e-05,-5e-05,6e-05,9e-05,0,0
12716,0.0001,0.0002,5e-05,-2e-05,-6e-05,8e-05,4e-05,-7e-05,0,0
12717,0.0001,0.0002,5e-05,-2e-05,-6e-05,8e-05,4e-05,-7e-05,0,0
